product_id,product_name,department,forecast_date,day_of_week,is_weekend,month,festival_flag,predicted_units,predicted_units_lower,predicted_units_upper,recommended_price,predicted_revenue,confidence_pct,model_used,store_id
22284,Sweet & Salty Popped Snack Mix,snacks,2024-07-15,0,0,7,0,44.0,21.7,66.4,3.29,144.89,91.5,Trend+Seasonal,1
22284,Sweet & Salty Popped Snack Mix,snacks,2024-07-16,1,0,7,0,43.4,21.1,65.8,3.29,142.91,86.0,Trend+Seasonal,1
22284,Sweet & Salty Popped Snack Mix,snacks,2024-07-17,2,0,7,0,43.6,21.2,66.0,3.29,143.42,86.3,Trend+Seasonal,1
22284,Sweet & Salty Popped Snack Mix,snacks,2024-07-18,3,0,7,0,48.7,26.4,71.1,3.29,160.27,85.7,Trend+Seasonal,1
22284,Sweet & Salty Popped Snack Mix,snacks,2024-07-19,4,0,7,0,48.1,25.7,70.4,3.29,158.11,83.8,Trend+Seasonal,1
22284,Sweet & Salty Popped Snack Mix,snacks,2024-07-20,5,1,7,0,48.6,26.3,71.0,3.29,159.99,80.6,Trend+Seasonal,1
22284,Sweet & Salty Popped Snack Mix,snacks,2024-07-21,6,1,7,0,63.1,40.7,85.4,3.29,207.55,88.7,Trend+Seasonal,1
22284,Sweet & Salty Popped Snack Mix,snacks,2024-07-22,0,0,7,0,47.2,24.9,69.6,3.29,155.41,87.7,Trend+Seasonal,1
22284,Sweet & Salty Popped Snack Mix,snacks,2024-07-23,1,0,7,0,28.7,6.3,51.0,3.29,94.38,88.3,Trend+Seasonal,1
22284,Sweet & Salty Popped Snack Mix,snacks,2024-07-24,2,0,7,0,43.0,20.6,65.3,3.29,141.35,80.8,Trend+Seasonal,1
22284,Sweet & Salty Popped Snack Mix,snacks,2024-07-25,3,0,7,0,44.8,22.4,67.1,3.29,147.36,73.1,Trend+Seasonal,1
22284,Sweet & Salty Popped Snack Mix,snacks,2024-07-26,4,0,7,0,33.3,11.0,55.7,3.29,109.65,85.2,Trend+Seasonal,1
22284,Sweet & Salty Popped Snack Mix,snacks,2024-07-27,5,1,7,0,51.6,29.2,74.0,3.29,169.78,91.0,Trend+Seasonal,1
22284,Sweet & Salty Popped Snack Mix,snacks,2024-07-28,6,1,7,0,54.0,31.7,76.4,3.29,177.79,87.1,Trend+Seasonal,1
22284,Sweet & Salty Popped Snack Mix,snacks,2024-07-29,0,0,7,0,47.7,25.4,70.1,3.29,156.97,88.5,Trend+Seasonal,1
22284,Sweet & Salty Popped Snack Mix,snacks,2024-07-30,1,0,7,0,52.4,30.1,74.8,3.29,172.45,86.7,Trend+Seasonal,1
9929,"6\"" Organic Chocolate Cake",bakery,2024-07-01,0,0,7,0,57.0,40.6,73.5,8.25,470.64,74.2,Trend+Seasonal,1
9929,"6\"" Organic Chocolate Cake",bakery,2024-07-02,1,0,7,0,55.6,39.1,72.1,8.25,458.58,90.8,Trend+Seasonal,1
9929,"6\"" Organic Chocolate Cake",bakery,2024-07-03,2,0,7,0,58.9,42.4,75.4,8.25,486.0,72.7,Trend+Seasonal,1
9929,"6\"" Organic Chocolate Cake",bakery,2024-07-04,3,0,7,0,43.9,27.4,60.4,8.25,361.92,81.9,Trend+Seasonal,1
9929,"6\"" Organic Chocolate Cake",bakery,2024-07-05,4,0,7,0,62.0,45.5,78.5,8.25,511.25,74.8,Trend+Seasonal,1
9929,"6\"" Organic Chocolate Cake",bakery,2024-07-06,5,1,7,0,75.7,59.2,92.2,8.25,624.29,81.1,Trend+Seasonal,1
9929,"6\"" Organic Chocolate Cake",bakery,2024-07-07,6,1,7,0,81.9,65.4,98.4,8.25,676.01,73.9,Trend+Seasonal,1
9929,"6\"" Organic Chocolate Cake",bakery,2024-07-08,0,0,7,0,60.5,44.0,76.9,8.25,498.72,85.9,Trend+Seasonal,1
9929,"6\"" Organic Chocolate Cake",bakery,2024-07-09,1,0,7,0,53.9,37.4,70.4,8.25,444.64,72.5,Trend+Seasonal,1
9929,"6\"" Organic Chocolate Cake",bakery,2024-07-10,2,0,7,0,59.2,42.7,75.7,8.25,488.46,72.4,Trend+Seasonal,1
9929,"6\"" Organic Chocolate Cake",bakery,2024-07-11,3,0,7,0,55.0,38.5,71.5,8.25,454.09,80.3,Trend+Seasonal,1
9929,"6\"" Organic Chocolate Cake",bakery,2024-07-12,4,0,7,0,61.0,44.5,77.5,8.25,503.31,77.9,Trend+Seasonal,1
9929,"6\"" Organic Chocolate Cake",bakery,2024-07-13,5,1,7,0,88.9,72.4,105.3,8.25,733.05,85.1,Trend+Seasonal,1
9929,"6\"" Organic Chocolate Cake",bakery,2024-07-14,6,1,7,0,82.6,66.2,99.1,8.25,681.84,81.3,Trend+Seasonal,1
9929,"6\"" Organic Chocolate Cake",bakery,2024-07-15,0,0,7,0,48.4,31.9,64.9,8.25,399.53,89.0,Trend+Seasonal,1
9929,"6\"" Organic Chocolate Cake",bakery,2024-07-16,1,0,7,0,56.3,39.8,72.8,8.25,464.72,77.3,Trend+Seasonal,1
9929,"6\"" Organic Chocolate Cake",bakery,2024-07-17,2,0,7,0,65.1,48.6,81.6,8.25,536.86,77.9,Trend+Seasonal,1
9929,"6\"" Organic Chocolate Cake",bakery,2024-07-18,3,0,7,0,56.8,40.3,73.3,8.25,468.87,88.6,Trend+Seasonal,1
9929,"6\"" Organic Chocolate Cake",bakery,2024-07-19,4,0,7,0,67.5,51.0,84.0,8.25,556.8,71.0,Trend+Seasonal,1
9929,"6\"" Organic Chocolate Cake",bakery,2024-07-20,5,1,7,0,78.4,61.9,94.9,8.25,646.95,78.5,Trend+Seasonal,1
9929,"6\"" Organic Chocolate Cake",bakery,2024-07-21,6,1,7,0,89.3,72.8,105.8,8.25,736.42,91.3,Trend+Seasonal,1
9929,"6\"" Organic Chocolate Cake",bakery,2024-07-22,0,0,7,0,60.0,43.5,76.5,8.25,495.33,80.1,Trend+Seasonal,1
9929,"6\"" Organic Chocolate Cake",bakery,2024-07-23,1,0,7,0,65.7,49.2,82.2,8.25,542.04,91.3,Trend+Seasonal,1
9929,"6\"" Organic Chocolate Cake",bakery,2024-07-24,2,0,7,0,67.8,51.3,84.3,8.25,559.1,87.8,Trend+Seasonal,1
9929,"6\"" Organic Chocolate Cake",bakery,2024-07-25,3,0,7,0,64.8,48.3,81.3,8.25,534.62,81.8,Trend+Seasonal,1
9929,"6\"" Organic Chocolate Cake",bakery,2024-07-26,4,0,7,0,62.1,45.6,78.6,8.25,512.04,70.4,Trend+Seasonal,1
9929,"6\"" Organic Chocolate Cake",bakery,2024-07-27,5,1,7,0,88.3,71.8,104.8,8.25,728.7,90.4,Trend+Seasonal,1
9929,"6\"" Organic Chocolate Cake",bakery,2024-07-28,6,1,7,0,86.9,70.4,103.4,8.25,716.7,87.6,Trend+Seasonal,1
9929,"6\"" Organic Chocolate Cake",bakery,2024-07-29,0,0,7,0,65.4,48.9,81.9,8.25,539.23,88.6,Trend+Seasonal,1
9929,"6\"" Organic Chocolate Cake",bakery,2024-07-30,1,0,7,0,58.1,41.6,74.6,8.25,479.62,89.0,Trend+Seasonal,1
4806,Oat Milk Soap,personal care,2024-07-01,0,0,7,0,53.9,44.7,63.2,17.85,962.95,81.0,Trend+Seasonal,1
4806,Oat Milk Soap,personal care,2024-07-02,1,0,7,0,52.8,43.6,62.1,17.85,943.28,89.6,Trend+Seasonal,1
4806,Oat Milk Soap,personal care,2024-07-03,2,0,7,0,47.8,38.6,57.0,17.85,852.93,90.2,Trend+Seasonal,1
4806,Oat Milk Soap,personal care,2024-07-04,3,0,7,0,51.8,42.6,61.0,17.85,925.27,78.5,Trend+Seasonal,1
4806,Oat Milk Soap,personal care,2024-07-05,4,0,7,0,47.3,38.1,56.6,17.85,845.16,84.6,Trend+Seasonal,1
4806,Oat Milk Soap,personal care,2024-07-06,5,1,7,0,72.1,62.9,81.3,17.85,1286.62,91.9,Trend+Seasonal,1
4806,Oat Milk Soap,personal care,2024-07-07,6,1,7,0,73.7,64.5,82.9,17.85,1315.73,71.1,Trend+Seasonal,1
4806,Oat Milk Soap,personal care,2024-07-08,0,0,7,0,52.0,42.8,61.2,17.85,927.53,82.2,Trend+Seasonal,1
4806,Oat Milk Soap,personal care,2024-07-09,1,0,7,0,52.0,42.8,61.2,17.85,928.48,87.0,Trend+Seasonal,1
4806,Oat Milk Soap,personal care,2024-07-10,2,0,7,0,53.1,43.9,62.4,17.85,948.61,74.8,Trend+Seasonal,1
4806,Oat Milk Soap,personal care,2024-07-11,3,0,7,0,52.5,43.3,61.7,17.85,936.81,82.9,Trend+Seasonal,1
4806,Oat Milk Soap,personal care,2024-07-12,4,0,7,0,52.3,43.1,61.5,17.85,932.83,84.5,Trend+Seasonal,1
4806,Oat Milk Soap,personal care,2024-07-13,5,1,7,0,69.1,59.9,78.3,17.85,1233.44,89.5,Trend+Seasonal,1
4806,Oat Milk Soap,personal care,2024-07-14,6,1,7,0,72.5,63.2,81.7,17.85,1293.33,87.3,Trend+Seasonal,1
4806,Oat Milk Soap,personal care,2024-07-15,0,0,7,0,51.4,42.2,60.6,17.85,916.76,85.4,Trend+Seasonal,1
4806,Oat Milk Soap,personal care,2024-07-16,1,0,7,0,58.9,49.7,68.1,17.85,1051.69,88.6,Trend+Seasonal,1
4806,Oat Milk Soap,personal care,2024-07-17,2,0,7,0,59.7,50.5,68.9,17.85,1065.76,86.5,Trend+Seasonal,1
4806,Oat Milk Soap,personal care,2024-07-18,3,0,7,0,57.4,48.2,66.7,17.85,1025.46,82.6,Trend+Seasonal,1
4806,Oat Milk Soap,personal care,2024-07-19,4,0,7,0,59.5,50.3,68.7,17.85,1061.76,74.5,Trend+Seasonal,1
4806,Oat Milk Soap,personal care,2024-07-20,5,1,7,0,74.2,65.0,83.4,17.85,1324.39,87.1,Trend+Seasonal,1
4806,Oat Milk Soap,personal care,2024-07-21,6,1,7,0,78.2,69.0,87.4,17.85,1396.55,80.4,Trend+Seasonal,1
4806,Oat Milk Soap,personal care,2024-07-22,0,0,7,0,58.5,49.3,67.7,17.85,1043.87,74.2,Trend+Seasonal,1
4806,Oat Milk Soap,personal care,2024-07-23,1,0,7,0,58.1,48.9,67.3,17.85,1037.75,89.5,Trend+Seasonal,1
4806,Oat Milk Soap,personal care,2024-07-24,2,0,7,0,56.4,47.2,65.6,17.85,1007.45,84.3,Trend+Seasonal,1
4806,Oat Milk Soap,personal care,2024-07-25,3,0,7,0,57.8,48.6,67.0,17.85,1031.76,83.1,Trend+Seasonal,1
4806,Oat Milk Soap,personal care,2024-07-26,4,0,7,0,58.7,49.5,68.0,17.85,1048.64,87.1,Trend+Seasonal,1
4806,Oat Milk Soap,personal care,2024-07-27,5,1,7,0,79.4,70.1,88.6,17.85,1416.43,85.2,Trend+Seasonal,1
4806,Oat Milk Soap,personal care,2024-07-28,6,1,7,0,76.5,67.3,85.7,17.85,1365.09,89.6,Trend+Seasonal,1
4806,Oat Milk Soap,personal care,2024-07-29,0,0,7,0,62.4,53.2,71.6,17.85,1113.77,79.4,Trend+Seasonal,1
4806,Oat Milk Soap,personal care,2024-07-30,1,0,7,0,59.2,50.0,68.4,17.85,1057.09,79.3,Trend+Seasonal,1
27818,Liquid Eggs Whites,dairy eggs,2024-07-01,0,0,7,0,49.6,33.9,65.3,5.1,252.91,91.7,Trend+Seasonal,1
27818,Liquid Eggs Whites,dairy eggs,2024-07-02,1,0,7,0,43.4,27.7,59.1,5.1,221.42,75.6,Trend+Seasonal,1
27818,Liquid Eggs Whites,dairy eggs,2024-07-03,2,0,7,0,48.1,32.4,63.8,5.1,245.46,75.5,Trend+Seasonal,1
27818,Liquid Eggs Whites,dairy eggs,2024-07-04,3,0,7,0,46.6,30.9,62.3,5.1,237.59,71.6,Trend+Seasonal,1
27818,Liquid Eggs Whites,dairy eggs,2024-07-05,4,0,7,0,41.9,26.3,57.6,5.1,213.94,75.8,Trend+Seasonal,1
27818,Liquid Eggs Whites,dairy eggs,2024-07-06,5,1,7,0,62.0,46.3,77.7,5.1,316.3,72.8,Trend+Seasonal,1
27818,Liquid Eggs Whites,dairy eggs,2024-07-07,6,1,7,0,60.5,44.8,76.2,5.1,308.73,91.0,Trend+Seasonal,1
27818,Liquid Eggs Whites,dairy eggs,2024-07-08,0,0,7,0,44.9,29.2,60.6,5.1,228.87,76.1,Trend+Seasonal,1
27818,Liquid Eggs Whites,dairy eggs,2024-07-09,1,0,7,0,50.3,34.6,65.9,5.1,256.32,84.9,Trend+Seasonal,1
27818,Liquid Eggs Whites,dairy eggs,2024-07-10,2,0,7,0,45.3,29.6,61.0,5.1,230.93,83.6,Trend+Seasonal,1
27818,Liquid Eggs Whites,dairy eggs,2024-07-11,3,0,7,0,49.9,34.2,65.6,5.1,254.43,89.3,Trend+Seasonal,1
27818,Liquid Eggs Whites,dairy eggs,2024-07-12,4,0,7,0,48.4,32.7,64.0,5.1,246.61,84.1,Trend+Seasonal,1
27818,Liquid Eggs Whites,dairy eggs,2024-07-13,5,1,7,0,62.3,46.6,78.0,5.1,317.56,76.1,Trend+Seasonal,1
27818,Liquid Eggs Whites,dairy eggs,2024-07-14,6,1,7,0,66.4,50.8,82.1,5.1,338.87,89.4,Trend+Seasonal,1
27818,Liquid Eggs Whites,dairy eggs,2024-07-15,0,0,7,0,50.0,34.3,65.7,5.1,254.88,70.9,Trend+Seasonal,1
27818,Liquid Eggs Whites,dairy eggs,2024-07-16,1,0,7,0,46.2,30.5,61.9,5.1,235.44,78.7,Trend+Seasonal,1
27818,Liquid Eggs Whites,dairy eggs,2024-07-17,2,0,7,0,46.5,30.8,62.2,5.1,237.09,84.2,Trend+Seasonal,1
27818,Liquid Eggs Whites,dairy eggs,2024-07-18,3,0,7,0,50.4,34.7,66.1,5.1,256.9,89.1,Trend+Seasonal,1
27818,Liquid Eggs Whites,dairy eggs,2024-07-19,4,0,7,0,48.5,32.8,64.2,5.1,247.24,91.6,Trend+Seasonal,1
27818,Liquid Eggs Whites,dairy eggs,2024-07-20,5,1,7,0,67.6,51.9,83.3,5.1,344.69,85.1,Trend+Seasonal,1
27818,Liquid Eggs Whites,dairy eggs,2024-07-21,6,1,7,0,60.9,45.2,76.5,5.1,310.38,78.5,Trend+Seasonal,1
27818,Liquid Eggs Whites,dairy eggs,2024-07-22,0,0,7,0,40.3,24.6,56.0,5.1,205.66,87.2,Trend+Seasonal,1
27818,Liquid Eggs Whites,dairy eggs,2024-07-23,1,0,7,0,42.3,26.6,58.0,5.1,215.73,76.0,Trend+Seasonal,1
27818,Liquid Eggs Whites,dairy eggs,2024-07-24,2,0,7,0,37.1,21.4,52.8,5.1,189.05,82.7,Trend+Seasonal,1
27818,Liquid Eggs Whites,dairy eggs,2024-07-25,3,0,7,0,42.0,26.3,57.7,5.1,214.03,75.2,Trend+Seasonal,1
27818,Liquid Eggs Whites,dairy eggs,2024-07-26,4,0,7,0,48.2,32.6,63.9,5.1,246.03,87.4,Trend+Seasonal,1
27818,Liquid Eggs Whites,dairy eggs,2024-07-27,5,1,7,0,60.7,45.0,76.4,5.1,309.67,70.5,Trend+Seasonal,1
27818,Liquid Eggs Whites,dairy eggs,2024-07-28,6,1,7,0,57.2,41.5,72.9,5.1,291.77,77.6,Trend+Seasonal,1
27818,Liquid Eggs Whites,dairy eggs,2024-07-29,0,0,7,0,42.8,27.1,58.5,5.1,218.34,89.5,Trend+Seasonal,1
27818,Liquid Eggs Whites,dairy eggs,2024-07-30,1,0,7,0,46.6,30.9,62.3,5.1,237.76,90.0,Trend+Seasonal,1
20832,"Potato Chips, Original Lightly Salted",snacks,2024-07-01,0,0,7,0,17.6,12.8,22.4,9.58,168.37,70.1,Trend+Seasonal,1
20832,"Potato Chips, Original Lightly Salted",snacks,2024-07-02,1,0,7,0,18.0,13.2,22.8,9.58,172.22,79.0,Trend+Seasonal,1
20832,"Potato Chips, Original Lightly Salted",snacks,2024-07-03,2,0,7,0,16.3,11.5,21.0,9.58,155.7,88.4,Trend+Seasonal,1
20832,"Potato Chips, Original Lightly Salted",snacks,2024-07-04,3,0,7,0,20.0,15.2,24.8,9.58,191.8,85.8,Trend+Seasonal,1
20832,"Potato Chips, Original Lightly Salted",snacks,2024-07-05,4,0,7,0,20.3,15.5,25.1,9.58,194.27,90.7,Trend+Seasonal,1
20832,"Potato Chips, Original Lightly Salted",snacks,2024-07-06,5,1,7,0,23.7,18.9,28.5,9.58,227.29,72.0,Trend+Seasonal,1
20832,"Potato Chips, Original Lightly Salted",snacks,2024-07-07,6,1,7,0,24.4,19.6,29.2,9.58,234.13,81.0,Trend+Seasonal,1
20832,"Potato Chips, Original Lightly Salted",snacks,2024-07-08,0,0,7,0,15.8,11.0,20.6,9.58,151.27,81.9,Trend+Seasonal,1
20832,"Potato Chips, Original Lightly Salted",snacks,2024-07-09,1,0,7,0,20.0,15.2,24.8,9.58,192.01,84.2,Trend+Seasonal,1
20832,"Potato Chips, Original Lightly Salted",snacks,2024-07-10,2,0,7,0,16.8,12.0,21.6,9.58,160.93,82.7,Trend+Seasonal,1
20832,"Potato Chips, Original Lightly Salted",snacks,2024-07-11,3,0,7,0,18.5,13.7,23.3,9.58,177.46,77.8,Trend+Seasonal,1
20832,"Potato Chips, Original Lightly Salted",snacks,2024-07-12,4,0,7,0,17.2,12.4,22.0,9.58,164.66,80.8,Trend+Seasonal,1
20832,"Potato Chips, Original Lightly Salted",snacks,2024-07-13,5,1,7,0,25.2,20.4,30.0,9.58,240.99,70.3,Trend+Seasonal,1
20832,"Potato Chips, Original Lightly Salted",snacks,2024-07-14,6,1,7,0,26.4,21.6,31.2,9.58,253.23,79.7,Trend+Seasonal,1
20832,"Potato Chips, Original Lightly Salted",snacks,2024-07-15,0,0,7,0,19.5,14.7,24.3,9.58,186.77,81.3,Trend+Seasonal,1
20832,"Potato Chips, Original Lightly Salted",snacks,2024-07-16,1,0,7,0,19.6,14.8,24.4,9.58,188.12,75.5,Trend+Seasonal,1
20832,"Potato Chips, Original Lightly Salted",snacks,2024-07-17,2,0,7,0,22.3,17.5,27.1,9.58,213.67,92.0,Trend+Seasonal,1
20832,"Potato Chips, Original Lightly Salted",snacks,2024-07-18,3,0,7,0,16.9,12.1,21.7,9.58,162.0,84.2,Trend+Seasonal,1
20832,"Potato Chips, Original Lightly Salted",snacks,2024-07-19,4,0,7,0,18.7,13.9,23.5,9.58,179.52,77.8,Trend+Seasonal,1
20832,"Potato Chips, Original Lightly Salted",snacks,2024-07-20,5,1,7,0,28.3,23.5,33.1,9.58,271.12,87.9,Trend+Seasonal,1
20832,"Potato Chips, Original Lightly Salted",snacks,2024-07-21,6,1,7,0,25.8,21.0,30.6,9.58,247.6,80.1,Trend+Seasonal,1
20832,"Potato Chips, Original Lightly Salted",snacks,2024-07-22,0,0,7,0,19.0,14.2,23.7,9.58,181.58,71.5,Trend+Seasonal,1
20832,"Potato Chips, Original Lightly Salted",snacks,2024-07-23,1,0,7,0,18.6,13.8,23.4,9.58,178.05,75.5,Trend+Seasonal,1
20832,"Potato Chips, Original Lightly Salted",snacks,2024-07-24,2,0,7,0,19.2,14.4,24.0,9.58,183.76,77.8,Trend+Seasonal,1
20832,"Potato Chips, Original Lightly Salted",snacks,2024-07-25,3,0,7,0,19.0,14.2,23.8,9.58,181.94,70.6,Trend+Seasonal,1
20832,"Potato Chips, Original Lightly Salted",snacks,2024-07-26,4,0,7,0,21.5,16.8,26.3,9.58,206.45,83.6,Trend+Seasonal,1
20832,"Potato Chips, Original Lightly Salted",snacks,2024-07-27,5,1,7,0,26.9,22.1,31.7,9.58,257.59,81.0,Trend+Seasonal,1
20832,"Potato Chips, Original Lightly Salted",snacks,2024-07-28,6,1,7,0,25.6,20.8,30.4,9.58,245.42,85.6,Trend+Seasonal,1
20832,"Potato Chips, Original Lightly Salted",snacks,2024-07-29,0,0,7,0,20.2,15.4,25.0,9.58,193.37,85.9,Trend+Seasonal,1
20832,"Potato Chips, Original Lightly Salted",snacks,2024-07-30,1,0,7,0,18.1,13.3,22.9,9.58,173.61,89.9,Trend+Seasonal,1
25653,Organic Plain Yogurt,dairy eggs,2024-07-01,0,0,7,0,19.2,15.8,22.7,7.0,134.59,84.9,Trend+Seasonal,1
25653,Organic Plain Yogurt,dairy eggs,2024-07-02,1,0,7,0,18.8,15.3,22.3,7.0,131.68,72.1,Trend+Seasonal,1
25653,Organic Plain Yogurt,dairy eggs,2024-07-03,2,0,7,0,20.0,16.6,23.5,7.0,140.25,79.6,Trend+Seasonal,1
25653,Organic Plain Yogurt,dairy eggs,2024-07-04,3,0,7,0,19.3,15.8,22.8,7.0,135.07,91.7,Trend+Seasonal,1
25653,Organic Plain Yogurt,dairy eggs,2024-07-05,4,0,7,0,19.6,16.1,23.0,7.0,137.04,82.8,Trend+Seasonal,1
25653,Organic Plain Yogurt,dairy eggs,2024-07-06,5,1,7,0,26.1,22.7,29.6,7.0,183.03,81.0,Trend+Seasonal,1
25653,Organic Plain Yogurt,dairy eggs,2024-07-07,6,1,7,0,26.7,23.3,30.2,7.0,187.2,75.7,Trend+Seasonal,1
25653,Organic Plain Yogurt,dairy eggs,2024-07-08,0,0,7,0,20.3,16.8,23.8,7.0,142.02,89.8,Trend+Seasonal,1
25653,Organic Plain Yogurt,dairy eggs,2024-07-09,1,0,7,0,21.0,17.5,24.5,7.0,147.08,78.6,Trend+Seasonal,1
25653,Organic Plain Yogurt,dairy eggs,2024-07-10,2,0,7,0,19.4,15.9,22.9,7.0,135.85,88.7,Trend+Seasonal,1
25653,Organic Plain Yogurt,dairy eggs,2024-07-11,3,0,7,0,18.8,15.3,22.2,7.0,131.31,84.3,Trend+Seasonal,1
25653,Organic Plain Yogurt,dairy eggs,2024-07-12,4,0,7,0,20.2,16.7,23.7,7.0,141.3,74.2,Trend+Seasonal,1
25653,Organic Plain Yogurt,dairy eggs,2024-07-13,5,1,7,0,25.6,22.1,29.0,7.0,178.9,70.5,Trend+Seasonal,1
25653,Organic Plain Yogurt,dairy eggs,2024-07-14,6,1,7,0,26.5,23.1,30.0,7.0,185.72,74.7,Trend+Seasonal,1
25653,Organic Plain Yogurt,dairy eggs,2024-07-15,0,0,7,0,18.5,15.0,21.9,7.0,129.19,81.0,Trend+Seasonal,1
25653,Organic Plain Yogurt,dairy eggs,2024-07-16,1,0,7,0,22.9,19.5,26.4,7.0,160.54,75.4,Trend+Seasonal,1
25653,Organic Plain Yogurt,dairy eggs,2024-07-17,2,0,7,0,21.2,17.8,24.7,7.0,148.62,77.9,Trend+Seasonal,1
25653,Organic Plain Yogurt,dairy eggs,2024-07-18,3,0,7,0,21.2,17.7,24.6,7.0,148.17,89.4,Trend+Seasonal,1
25653,Organic Plain Yogurt,dairy eggs,2024-07-19,4,0,7,0,21.5,18.1,25.0,7.0,150.8,76.1,Trend+Seasonal,1
25653,Organic Plain Yogurt,dairy eggs,2024-07-20,5,1,7,0,28.2,24.7,31.7,7.0,197.38,70.0,Trend+Seasonal,1
25653,Organic Plain Yogurt,dairy eggs,2024-07-21,6,1,7,0,27.5,24.1,31.0,7.0,192.72,72.7,Trend+Seasonal,1
25653,Organic Plain Yogurt,dairy eggs,2024-07-22,0,0,7,0,20.5,17.1,24.0,7.0,143.69,78.2,Trend+Seasonal,1
25653,Organic Plain Yogurt,dairy eggs,2024-07-23,1,0,7,0,21.6,18.1,25.1,7.0,151.29,88.9,Trend+Seasonal,1
25653,Organic Plain Yogurt,dairy eggs,2024-07-24,2,0,7,0,21.7,18.3,25.2,7.0,152.16,73.1,Trend+Seasonal,1
25653,Organic Plain Yogurt,dairy eggs,2024-07-25,3,0,7,0,19.5,16.0,23.0,7.0,136.48,78.6,Trend+Seasonal,1
25653,Organic Plain Yogurt,dairy eggs,2024-07-26,4,0,7,0,20.3,16.8,23.8,7.0,142.14,70.3,Trend+Seasonal,1
25653,Organic Plain Yogurt,dairy eggs,2024-07-27,5,1,7,0,27.8,24.3,31.2,7.0,194.31,88.7,Trend+Seasonal,1
25653,Organic Plain Yogurt,dairy eggs,2024-07-28,6,1,7,0,28.7,25.3,32.2,7.0,201.19,71.3,Trend+Seasonal,1
25653,Organic Plain Yogurt,dairy eggs,2024-07-29,0,0,7,0,19.8,16.4,23.3,7.0,138.8,78.5,Trend+Seasonal,1
25653,Organic Plain Yogurt,dairy eggs,2024-07-30,1,0,7,0,19.8,16.3,23.2,7.0,138.41,87.7,Trend+Seasonal,1
36343,"9\"" Pie Shell",frozen,2024-07-01,0,0,7,0,26.2,21.4,31.1,17.84,468.3,71.4,Trend+Seasonal,1
36343,"9\"" Pie Shell",frozen,2024-07-02,1,0,7,0,27.4,22.6,32.3,17.84,489.13,71.7,Trend+Seasonal,1
36343,"9\"" Pie Shell",frozen,2024-07-03,2,0,7,0,27.7,22.8,32.5,17.84,493.81,86.0,Trend+Seasonal,1
36343,"9\"" Pie Shell",frozen,2024-07-04,3,0,7,0,30.5,25.6,35.3,17.84,543.37,85.0,Trend+Seasonal,1
36343,"9\"" Pie Shell",frozen,2024-07-05,4,0,7,0,29.4,24.6,34.3,17.84,524.96,78.3,Trend+Seasonal,1
36343,"9\"" Pie Shell",frozen,2024-07-06,5,1,7,0,39.5,34.7,44.4,17.84,705.4,71.7,Trend+Seasonal,1
36343,"9\"" Pie Shell",frozen,2024-07-07,6,1,7,0,36.8,31.9,41.6,17.84,656.06,72.3,Trend+Seasonal,1
36343,"9\"" Pie Shell",frozen,2024-07-08,0,0,7,0,28.0,23.2,32.9,17.84,500.18,89.7,Trend+Seasonal,1
36343,"9\"" Pie Shell",frozen,2024-07-09,1,0,7,0,29.4,24.5,34.2,17.84,524.05,77.6,Trend+Seasonal,1
36343,"9\"" Pie Shell",frozen,2024-07-10,2,0,7,0,28.6,23.8,33.5,17.84,510.44,84.9,Trend+Seasonal,1
36343,"9\"" Pie Shell",frozen,2024-07-11,3,0,7,0,29.2,24.3,34.0,17.84,520.59,72.9,Trend+Seasonal,1
36343,"9\"" Pie Shell",frozen,2024-07-12,4,0,7,0,26.7,21.8,31.5,17.84,475.88,70.0,Trend+Seasonal,1
36343,"9\"" Pie Shell",frozen,2024-07-13,5,1,7,0,38.6,33.8,43.5,17.84,689.48,90.4,Trend+Seasonal,1
36343,"9\"" Pie Shell",frozen,2024-07-14,6,1,7,0,39.6,34.8,44.5,17.84,707.13,77.3,Trend+Seasonal,1
36343,"9\"" Pie Shell",frozen,2024-07-15,0,0,7,0,27.2,22.4,32.1,17.84,485.32,85.5,Trend+Seasonal,1
36343,"9\"" Pie Shell",frozen,2024-07-16,1,0,7,0,26.2,21.4,31.1,17.84,467.72,82.4,Trend+Seasonal,1
36343,"9\"" Pie Shell",frozen,2024-07-17,2,0,7,0,27.2,22.4,32.1,17.84,485.69,74.0,Trend+Seasonal,1
36343,"9\"" Pie Shell",frozen,2024-07-18,3,0,7,0,30.5,25.6,35.3,17.84,543.9,81.2,Trend+Seasonal,1
36343,"9\"" Pie Shell",frozen,2024-07-19,4,0,7,0,27.1,22.3,31.9,17.84,483.48,74.4,Trend+Seasonal,1
36343,"9\"" Pie Shell",frozen,2024-07-20,5,1,7,0,38.9,34.0,43.7,17.84,693.63,79.0,Trend+Seasonal,1
36343,"9\"" Pie Shell",frozen,2024-07-21,6,1,7,0,36.4,31.6,41.3,17.84,650.15,73.3,Trend+Seasonal,1
36343,"9\"" Pie Shell",frozen,2024-07-22,0,0,7,0,27.6,22.8,32.5,17.84,492.84,70.1,Trend+Seasonal,1
36343,"9\"" Pie Shell",frozen,2024-07-23,1,0,7,0,29.2,24.3,34.0,17.84,520.49,84.8,Trend+Seasonal,1
36343,"9\"" Pie Shell",frozen,2024-07-24,2,0,7,0,28.9,24.1,33.8,17.84,515.95,71.5,Trend+Seasonal,1
