product_id,product_name,department,year,week,weekly_units_sold,weekly_revenue,weekly_profit,avg_price,min_price,max_price,avg_discount_pct,avg_inventory,avg_inventory_ratio,festival_days,weekend_days,transaction_days,lag1_weekly_sales,lag2_weekly_sales,ma4_weekly_sales,price_change_pct,demand_change_pct,price_elasticity_est,revenue_per_unit,low_stock_flag
27004,Cherry Menthol Cough Suppressant Drops,personal care,2024,9,392,1207.36,584.08,3.08,2.54,3.17,2.86,58.71,0.59,0,2,7,331.0,283.0,337.25,0.01,0.18,0.0,3.08,0
27004,Cherry Menthol Cough Suppressant Drops,personal care,2024,10,305,945.73,460.78,3.12,2.85,3.17,1.43,47.43,0.47,0,2,7,392.0,331.0,327.75,0.01,-0.22,-5.0,3.1,0
27004,Cherry Menthol Cough Suppressant Drops,personal care,2024,11,355,1118.47,554.02,3.15,3.01,3.17,0.71,52.14,0.52,0,2,7,305.0,392.0,345.75,0.01,0.16,0.0,3.15,0
27004,Cherry Menthol Cough Suppressant Drops,personal care,2024,12,326,1033.42,515.08,3.17,3.17,3.17,0.0,46.86,0.47,0,2,7,355.0,305.0,344.5,0.01,-0.08,-5.0,3.17,0
27004,Cherry Menthol Cough Suppressant Drops,personal care,2024,13,292,914.6,450.32,3.15,3.01,3.17,0.71,46.71,0.47,0,2,7,326.0,355.0,319.5,-0.01,-0.1,0.0,3.13,0
27004,Cherry Menthol Cough Suppressant Drops,personal care,2024,14,316,1001.72,499.28,3.17,3.17,3.17,0.0,49.14,0.49,0,2,7,292.0,326.0,322.25,0.01,0.08,0.0,3.17,0
27004,Cherry Menthol Cough Suppressant Drops,personal care,2024,15,284,877.24,425.68,3.1,2.69,3.17,2.14,47.0,0.47,0,2,7,316.0,292.0,304.5,-0.02,-0.1,0.0,3.09,0
27004,Cherry Menthol Cough Suppressant Drops,personal care,2024,16,385,1211.01,598.86,3.15,3.01,3.17,0.71,58.71,0.59,0,2,7,284.0,316.0,319.25,0.01,0.36,0.0,3.15,0
27004,Cherry Menthol Cough Suppressant Drops,personal care,2024,17,320,992.64,483.84,3.12,2.85,3.17,1.43,49.86,0.5,0,2,7,385.0,284.0,326.25,-0.01,-0.17,0.0,3.1,0
27004,Cherry Menthol Cough Suppressant Drops,personal care,2024,18,325,1030.25,513.5,3.17,3.17,3.17,0.0,52.0,0.52,0,2,7,320.0,385.0,328.5,0.01,0.02,0.0,3.17,0
27004,Cherry Menthol Cough Suppressant Drops,personal care,2024,19,352,1062.46,502.78,3.06,2.54,3.17,3.57,51.14,0.51,0,2,7,325.0,320.0,345.5,-0.04,0.08,-2.33,3.02,0
27004,Cherry Menthol Cough Suppressant Drops,personal care,2024,20,253,788.15,385.88,3.08,2.54,3.17,2.86,36.57,0.37,0,2,7,352.0,325.0,312.5,0.01,-0.28,-5.0,3.12,0
27004,Cherry Menthol Cough Suppressant Drops,personal care,2024,21,254,805.18,401.32,3.17,3.17,3.17,0.0,38.0,0.38,0,2,7,253.0,352.0,296.0,0.03,0.0,0.0,3.17,0
27004,Cherry Menthol Cough Suppressant Drops,personal care,2024,22,216,645.66,302.22,3.08,2.54,3.17,2.86,33.57,0.34,0,2,7,254.0,253.0,268.75,-0.03,-0.15,0.0,2.99,0
27004,Cherry Menthol Cough Suppressant Drops,personal care,2024,23,398,1261.66,628.84,3.17,3.17,3.17,0.0,61.29,0.61,0,2,7,216.0,254.0,280.25,0.03,0.84,0.0,3.17,0
27004,Cherry Menthol Cough Suppressant Drops,personal care,2024,24,301,931.77,453.18,3.1,2.85,3.17,2.14,47.57,0.48,0,2,7,398.0,216.0,292.25,-0.02,-0.24,0.0,3.1,0
27004,Cherry Menthol Cough Suppressant Drops,personal care,2024,25,363,1150.71,573.54,3.17,3.17,3.17,0.0,54.57,0.55,0,2,7,301.0,398.0,319.5,0.02,0.21,0.0,3.17,0
27004,Cherry Menthol Cough Suppressant Drops,personal care,2024,26,262,830.54,413.96,3.17,3.17,3.17,0.0,61.2,0.61,0,0,5,363.0,301.0,331.0,0.0,-0.28,,3.17,0
27047,Bloody Mary Cocktail Mix,other,2024,1,134,360.46,129.98,2.69,2.69,2.69,0.0,40.43,0.4,0,2,7,,,134.0,,,,2.69,0
27047,Bloody Mary Cocktail Mix,other,2024,2,139,373.91,134.83,2.69,2.69,2.69,0.0,55.29,0.55,0,2,7,134.0,,136.5,0.0,0.04,,2.69,0
27047,Bloody Mary Cocktail Mix,other,2024,3,150,400.64,142.64,2.67,2.56,2.69,0.71,55.71,0.56,0,2,7,139.0,134.0,141.0,-0.01,0.08,-5.0,2.67,0
27047,Bloody Mary Cocktail Mix,other,2024,4,124,320.42,107.14,2.61,2.29,2.69,2.86,46.0,0.46,0,2,7,150.0,139.0,136.75,-0.02,-0.17,0.0,2.58,0
27047,Bloody Mary Cocktail Mix,other,2024,5,150,390.3,132.3,2.63,2.29,2.69,2.14,37.29,0.37,0,2,7,124.0,150.0,140.75,0.01,0.21,0.0,2.6,0
27047,Bloody Mary Cocktail Mix,other,2024,6,143,384.67,138.71,2.69,2.69,2.69,0.0,46.71,0.47,0,2,7,150.0,124.0,141.75,0.02,-0.05,-2.15,2.69,0
27047,Bloody Mary Cocktail Mix,other,2024,7,122,328.18,118.34,2.69,2.69,2.69,0.0,58.43,0.58,0,2,7,143.0,150.0,134.75,0.0,-0.15,,2.69,0
27047,Bloody Mary Cocktail Mix,other,2024,8,150,403.5,145.5,2.69,2.69,2.69,0.0,51.0,0.51,0,2,7,122.0,143.0,141.25,0.0,0.23,,2.69,0
27047,Bloody Mary Cocktail Mix,other,2024,9,140,364.8,124.0,2.61,2.29,2.69,2.86,47.86,0.48,0,2,7,150.0,122.0,138.75,-0.03,-0.07,0.0,2.61,0
27047,Bloody Mary Cocktail Mix,other,2024,10,161,412.99,136.07,2.59,2.15,2.69,3.57,46.57,0.47,0,2,7,140.0,150.0,143.25,-0.01,0.15,-5.0,2.57,0
27047,Bloody Mary Cocktail Mix,other,2024,11,130,346.84,123.24,2.67,2.56,2.69,0.71,59.86,0.6,0,2,7,161.0,140.0,145.25,0.03,-0.19,-5.0,2.67,0
27047,Bloody Mary Cocktail Mix,other,2024,12,116,312.04,112.52,2.69,2.69,2.69,0.0,38.29,0.38,0,2,7,130.0,161.0,136.75,0.01,-0.11,-5.0,2.69,0
27047,Bloody Mary Cocktail Mix,other,2024,13,146,381.94,130.82,2.61,2.15,2.69,2.86,48.86,0.49,0,2,7,116.0,130.0,138.25,-0.03,0.26,-5.0,2.62,0
27047,Bloody Mary Cocktail Mix,other,2024,14,144,387.36,139.68,2.69,2.69,2.69,0.0,51.0,0.51,0,2,7,146.0,116.0,134.0,0.03,-0.01,-0.46,2.69,0
27047,Bloody Mary Cocktail Mix,other,2024,15,139,368.84,129.76,2.65,2.56,2.69,1.43,43.86,0.44,0,2,7,144.0,146.0,136.25,-0.01,-0.03,0.0,2.65,0
27047,Bloody Mary Cocktail Mix,other,2024,16,111,292.11,101.19,2.65,2.42,2.69,1.43,28.71,0.29,0,2,7,139.0,144.0,135.0,-0.0,-0.2,0.0,2.63,1
27047,Bloody Mary Cocktail Mix,other,2024,17,133,354.78,126.02,2.67,2.56,2.69,0.71,58.43,0.58,0,2,7,111.0,139.0,131.75,0.01,0.2,0.0,2.67,0
27047,Bloody Mary Cocktail Mix,other,2024,18,141,367.29,124.77,2.63,2.29,2.69,2.14,46.43,0.46,0,2,7,133.0,111.0,131.0,-0.01,0.06,-4.18,2.6,0
27047,Bloody Mary Cocktail Mix,other,2024,19,143,372.67,126.71,2.63,2.29,2.69,2.14,48.14,0.48,0,2,7,141.0,133.0,132.0,0.0,0.01,,2.61,0
27047,Bloody Mary Cocktail Mix,other,2024,20,136,359.86,125.94,2.65,2.56,2.69,1.43,46.57,0.47,0,2,7,143.0,141.0,138.25,0.01,-0.05,-5.0,2.65,0
27047,Bloody Mary Cocktail Mix,other,2024,21,127,341.63,123.19,2.69,2.69,2.69,0.0,48.71,0.49,0,2,7,136.0,143.0,136.75,0.01,-0.07,-4.73,2.69,0
27047,Bloody Mary Cocktail Mix,other,2024,22,137,368.53,132.89,2.69,2.69,2.69,0.0,36.57,0.37,0,2,7,127.0,136.0,135.75,0.0,0.08,,2.69,0
27047,Bloody Mary Cocktail Mix,other,2024,23,131,352.39,127.07,2.69,2.69,2.69,0.0,47.86,0.48,0,2,7,137.0,127.0,132.75,0.0,-0.04,,2.69,0
27047,Bloody Mary Cocktail Mix,other,2024,24,148,398.12,143.56,2.69,2.69,2.69,0.0,62.14,0.62,0,2,7,131.0,137.0,135.75,0.0,0.13,,2.69,0
27047,Bloody Mary Cocktail Mix,other,2024,25,148,380.84,126.28,2.61,2.15,2.69,2.86,38.57,0.39,0,2,7,148.0,131.0,141.0,-0.03,0.0,-0.0,2.57,0
27047,Bloody Mary Cocktail Mix,other,2024,26,100,269.0,97.0,2.69,2.69,2.69,0.0,53.2,0.53,0,0,5,148.0,148.0,131.75,0.03,-0.32,-5.0,2.69,0
27056,Beef Mini Bagel Dogs,meat seafood,2024,1,349,5018.62,1957.89,14.38,14.38,14.38,0.0,49.86,0.5,0,2,7,,,349.0,,,,14.38,0
27056,Beef Mini Bagel Dogs,meat seafood,2024,2,298,4285.24,1671.78,14.38,14.38,14.38,0.0,42.57,0.43,0,2,7,349.0,,323.5,0.0,-0.15,,14.38,0
27056,Beef Mini Bagel Dogs,meat seafood,2024,3,307,4388.02,1695.63,14.28,13.66,14.38,0.71,45.43,0.45,0,2,7,298.0,349.0,318.0,-0.01,0.03,-4.19,14.29,0
27056,Beef Mini Bagel Dogs,meat seafood,2024,4,249,3417.18,1233.45,13.87,11.5,14.38,3.57,35.57,0.36,0,2,7,307.0,298.0,300.75,-0.03,-0.19,0.0,13.72,0
27056,Beef Mini Bagel Dogs,meat seafood,2024,5,307,4387.3,1694.91,14.28,13.66,14.38,0.71,43.86,0.44,0,2,7,249.0,307.0,290.25,0.03,0.23,0.0,14.29,0
27056,Beef Mini Bagel Dogs,meat seafood,2024,6,375,5334.9,2046.15,14.28,13.66,14.38,0.71,56.43,0.56,0,2,7,307.0,249.0,309.5,0.0,0.22,,14.23,0
27056,Beef Mini Bagel Dogs,meat seafood,2024,7,358,5083.24,1943.58,14.17,12.94,14.38,1.43,51.14,0.51,0,2,7,375.0,307.0,322.25,-0.01,-0.05,0.0,14.2,0
27056,Beef Mini Bagel Dogs,meat seafood,2024,8,379,5274.34,1950.51,13.97,11.5,14.38,2.86,55.0,0.55,0,2,7,358.0,375.0,354.75,-0.01,0.06,-4.05,13.92,0
27056,Beef Mini Bagel Dogs,meat seafood,2024,9,401,5722.46,2205.69,14.28,13.66,14.38,0.71,57.29,0.57,0,2,7,379.0,358.0,378.25,0.02,0.06,0.0,14.27,0
27056,Beef Mini Bagel Dogs,meat seafood,2024,10,359,5112.02,1963.59,14.28,13.66,14.38,0.71,55.0,0.55,0,2,7,401.0,379.0,374.25,0.0,-0.1,,14.24,0
27056,Beef Mini Bagel Dogs,meat seafood,2024,11,292,4174.48,1613.64,14.28,13.66,14.38,0.71,41.71,0.42,0,2,7,359.0,401.0,357.75,0.0,-0.19,,14.3,0
27056,Beef Mini Bagel Dogs,meat seafood,2024,12,337,4846.06,1890.57,14.38,14.38,14.38,0.0,48.14,0.48,0,2,7,292.0,359.0,347.25,0.01,0.15,0.0,14.38,0
27056,Beef Mini Bagel Dogs,meat seafood,2024,13,383,5507.54,2148.63,14.38,14.38,14.38,0.0,58.29,0.58,0,2,7,337.0,292.0,342.75,0.0,0.14,,14.38,0
27056,Beef Mini Bagel Dogs,meat seafood,2024,14,379,5408.26,2084.43,14.28,13.66,14.38,0.71,55.71,0.56,0,2,7,383.0,337.0,347.75,-0.01,-0.01,0.0,14.27,0
27056,Beef Mini Bagel Dogs,meat seafood,2024,15,316,4518.16,1746.84,14.28,13.66,14.38,0.71,48.43,0.48,0,2,7,379.0,383.0,353.75,0.0,-0.17,,14.3,0
27056,Beef Mini Bagel Dogs,meat seafood,2024,16,288,4026.24,1500.48,13.97,11.5,14.38,2.86,41.14,0.41,0,2,7,316.0,379.0,341.5,-0.02,-0.09,0.0,13.98,0
27056,Beef Mini Bagel Dogs,meat seafood,2024,17,294,4227.72,1649.34,14.38,14.38,14.38,0.0,42.0,0.42,0,2,7,288.0,316.0,319.25,0.03,0.02,0.0,14.38,0
27056,Beef Mini Bagel Dogs,meat seafood,2024,18,342,4841.64,1842.3,14.17,12.94,14.38,1.43,48.86,0.49,0,2,7,294.0,288.0,310.0,-0.01,0.16,-5.0,14.16,0
27056,Beef Mini Bagel Dogs,meat seafood,2024,19,426,6125.88,2389.86,14.38,14.38,14.38,0.0,60.86,0.61,0,2,7,342.0,294.0,337.5,0.01,0.25,0.0,14.38,0
27056,Beef Mini Bagel Dogs,meat seafood,2024,20,336,4733.76,1787.04,14.07,12.94,14.38,2.14,48.43,0.48,0,2,7,426.0,342.0,349.5,-0.02,-0.21,0.0,14.09,0
27056,Beef Mini Bagel Dogs,meat seafood,2024,21,361,5191.18,2025.21,14.38,14.38,14.38,0.0,51.57,0.52,0,2,7,336.0,426.0,366.25,0.02,0.07,0.0,14.38,0
27056,Beef Mini Bagel Dogs,meat seafood,2024,22,328,4652.56,1776.0,14.17,13.66,14.38,1.43,46.86,0.47,0,2,7,361.0,336.0,362.75,-0.01,-0.09,0.0,14.18,0
27056,Beef Mini Bagel Dogs,meat seafood,2024,23,276,3968.88,1548.36,14.38,14.38,14.38,0.0,39.43,0.39,0,2,7,328.0,361.0,325.25,0.01,-0.16,-5.0,14.38,0
27056,Beef Mini Bagel Dogs,meat seafood,2024,24,369,5306.22,2070.09,14.38,14.38,14.38,0.0,52.71,0.53,0,2,7,276.0,328.0,333.5,0.0,0.34,,14.38,0
27056,Beef Mini Bagel Dogs,meat seafood,2024,25,387,5424.66,2030.67,14.07,12.22,14.38,2.14,55.29,0.55,0,2,7,369.0,276.0,340.0,-0.02,0.05,-2.27,14.02,0
27056,Beef Mini Bagel Dogs,meat seafood,2024,26,223,3056.98,1101.27,13.8,11.5,14.38,4.0,47.4,0.47,0,0,5,387.0,369.0,313.75,-0.02,-0.42,0.0,13.71,0
27099,"Peanuts, Caramel and Chewy Nougat Chocolate Candy Bar",snacks,2024,1,43,157.2,75.07,3.69,3.06,3.83,3.57,43.29,0.43,0,2,7,,,43.0,,,,3.66,0
27099,"Peanuts, Caramel and Chewy Nougat Chocolate Candy Bar",snacks,2024,2,48,180.8,89.12,3.78,3.64,3.83,1.43,51.14,0.51,0,2,7,43.0,,45.5,0.02,0.12,0.0,3.77,0
27099,"Peanuts, Caramel and Chewy Nougat Chocolate Candy Bar",snacks,2024,3,36,136.74,67.98,3.8,3.64,3.83,0.71,53.0,0.53,0,2,7,48.0,43.0,42.33,0.01,-0.25,-5.0,3.8,0
27099,"Peanuts, Caramel and Chewy Nougat Chocolate Candy Bar",snacks,2024,4,43,159.3,77.17,3.72,3.06,3.83,2.86,45.29,0.45,0,2,7,36.0,48.0,42.5,-0.02,0.19,-5.0,3.7,0
27099,"Peanuts, Caramel and Chewy Nougat Chocolate Candy Bar",snacks,2024,5,43,155.71,73.58,3.64,3.06,3.83,5.0,44.0,0.44,0,2,7,43.0,36.0,42.5,-0.02,0.0,-0.0,3.62,0
27099,"Peanuts, Caramel and Chewy Nougat Chocolate Candy Bar",snacks,2024,6,41,157.03,78.72,3.83,3.83,3.83,0.0,27.57,0.28,0,2,7,43.0,43.0,40.75,0.05,-0.05,-0.88,3.83,1
27099,"Peanuts, Caramel and Chewy Nougat Chocolate Candy Bar",snacks,2024,7,45,172.35,86.4,3.83,3.83,3.83,0.0,48.43,0.48,0,2,7,41.0,43.0,43.0,0.0,0.1,,3.83,0
27099,"Peanuts, Caramel and Chewy Nougat Chocolate Candy Bar",snacks,2024,8,43,158.74,76.61,3.69,3.06,3.83,3.57,45.0,0.45,0,2,7,45.0,41.0,43.0,-0.04,-0.04,0.0,3.69,0
27099,"Peanuts, Caramel and Chewy Nougat Chocolate Candy Bar",snacks,2024,9,43,159.3,77.17,3.72,3.06,3.83,2.86,53.0,0.53,0,2,7,43.0,45.0,43.0,0.01,0.0,0.0,3.7,0
27099,"Peanuts, Caramel and Chewy Nougat Chocolate Candy Bar",snacks,2024,10,44,168.52,84.48,3.83,3.83,3.83,0.0,46.14,0.46,0,2,7,43.0,43.0,43.75,0.03,0.02,0.0,3.83,0
27099,"Peanuts, Caramel and Chewy Nougat Chocolate Candy Bar",snacks,2024,11,43,163.36,81.23,3.8,3.64,3.83,0.71,47.43,0.47,0,2,7,44.0,43.0,43.25,-0.01,-0.02,0.0,3.8,0
27099,"Peanuts, Caramel and Chewy Nougat Chocolate Candy Bar",snacks,2024,12,46,171.05,83.19,3.75,3.26,3.83,2.14,45.0,0.45,0,2,7,43.0,44.0,44.0,-0.01,0.07,-4.88,3.72,0
27099,"Peanuts, Caramel and Chewy Nougat Chocolate Candy Bar",snacks,2024,13,45,172.35,86.4,3.83,3.83,3.83,0.0,48.86,0.49,0,2,7,46.0,43.0,44.5,0.02,-0.02,-1.0,3.83,0
27099,"Peanuts, Caramel and Chewy Nougat Chocolate Candy Bar",snacks,2024,14,44,168.52,84.48,3.83,3.83,3.83,0.0,46.86,0.47,0,2,7,45.0,46.0,44.5,0.0,-0.02,,3.83,0
27099,"Peanuts, Caramel and Chewy Nougat Chocolate Candy Bar",snacks,2024,15,40,153.2,76.8,3.83,3.83,3.83,0.0,49.14,0.49,0,2,7,44.0,45.0,43.75,0.0,-0.09,,3.83,0
27099,"Peanuts, Caramel and Chewy Nougat Chocolate Candy Bar",snacks,2024,16,42,160.86,80.64,3.83,3.83,3.83,0.0,54.86,0.55,0,2,7,40.0,44.0,42.75,0.0,0.05,,3.83,0
27099,"Peanuts, Caramel and Chewy Nougat Chocolate Candy Bar",snacks,2024,17,39,149.37,74.88,3.83,3.83,3.83,0.0,52.86,0.53,0,2,7,42.0,40.0,41.25,0.0,-0.07,,3.83,0
27099,"Peanuts, Caramel and Chewy Nougat Chocolate Candy Bar",snacks,2024,18,42,159.72,79.5,3.8,3.64,3.83,0.71,42.14,0.42,0,2,7,39.0,42.0,40.75,-0.01,0.08,-5.0,3.8,0
27099,"Peanuts, Caramel and Chewy Nougat Chocolate Candy Bar",snacks,2024,19,44,165.1,81.06,3.78,3.45,3.83,1.43,52.71,0.53,0,2,7,42.0,39.0,41.75,-0.01,0.05,-5.0,3.75,0
27099,"Peanuts, Caramel and Chewy Nougat Chocolate Candy Bar",snacks,2024,20,45,171.4,85.45,3.8,3.64,3.83,0.71,56.14,0.56,0,2,7,44.0,42.0,42.5,0.01,0.02,0.0,3.81,0
27099,"Peanuts, Caramel and Chewy Nougat Chocolate Candy Bar",snacks,2024,21,46,176.18,88.32,3.83,3.83,3.83,0.0,41.86,0.42,0,2,7,45.0,44.0,44.25,0.01,0.02,0.0,3.83,0
27099,"Peanuts, Caramel and Chewy Nougat Chocolate Candy Bar",snacks,2024,22,43,164.69,82.56,3.83,3.83,3.83,0.0,50.0,0.5,0,2,7,46.0,45.0,44.5,0.0,-0.07,,3.83,0
27099,"Peanuts, Caramel and Chewy Nougat Chocolate Candy Bar",snacks,2024,23,46,174.85,86.99,3.8,3.64,3.83,0.71,58.71,0.59,0,2,7,43.0,46.0,45.0,-0.01,0.07,-5.0,3.8,0
27099,"Peanuts, Caramel and Chewy Nougat Chocolate Candy Bar",snacks,2024,24,50,188.46,92.96,3.78,3.64,3.83,1.43,45.57,0.46,0,2,7,46.0,43.0,46.25,-0.01,0.09,-5.0,3.77,0
27099,"Peanuts, Caramel and Chewy Nougat Chocolate Candy Bar",snacks,2024,25,46,176.18,88.32,3.83,3.83,3.83,0.0,44.71,0.45,0,2,7,50.0,46.0,46.25,0.01,-0.08,-5.0,3.83,0
27099,"Peanuts, Caramel and Chewy Nougat Chocolate Candy Bar",snacks,2024,26,31,117.59,58.38,3.79,3.64,3.83,1.0,45.0,0.45,0,0,5,46.0,50.0,43.25,-0.01,-0.33,0.0,3.79,0
27260,Cafe Latte Vanilla,beverages,2024,1,118,1090.32,510.94,9.24,9.24,9.24,0.0,52.14,0.52,0,2,7,,,118.0,,,,9.24,0
27260,Cafe Latte Vanilla,beverages,2024,2,121,1070.46,476.35,8.91,7.39,9.24,3.57,48.29,0.48,0,2,7,118.0,,119.5,-0.04,0.03,-0.71,8.85,0
27260,Cafe Latte Vanilla,beverages,2024,3,114,1045.54,485.8,9.17,8.78,9.24,0.71,43.29,0.43,0,2,7,121.0,118.0,117.67,0.03,-0.06,-1.95,9.17,0
27260,Cafe Latte Vanilla,beverages,2024,4,96,887.04,415.68,9.24,9.24,9.24,0.0,38.0,0.38,0,2,7,114.0,121.0,112.25,0.01,-0.16,-5.0,9.24,0
27260,Cafe Latte Vanilla,beverages,2024,5,116,1034.84,465.28,8.98,7.39,9.24,2.86,42.43,0.42,0,2,7,96.0,114.0,111.75,-0.03,0.21,-5.0,8.92,0
27260,Cafe Latte Vanilla,beverages,2024,6,113,1008.97,454.14,8.98,7.39,9.24,2.86,60.71,0.61,0,2,7,116.0,96.0,109.75,0.0,-0.03,,8.93,0
27260,Cafe Latte Vanilla,beverages,2024,7,102,933.74,432.92,9.17,8.78,9.24,0.71,38.14,0.38,0,2,7,113.0,116.0,106.75,0.02,-0.1,-4.4,9.15,0
27260,Cafe Latte Vanilla,beverages,2024,8,111,1017.82,472.81,9.17,8.78,9.24,0.71,43.57,0.44,0,2,7,102.0,113.0,110.5,0.0,0.09,,9.17,0
27260,Cafe Latte Vanilla,beverages,2024,9,113,1035.38,480.55,9.17,8.78,9.24,0.71,48.14,0.48,0,2,7,111.0,102.0,109.75,0.0,0.02,,9.16,0
27260,Cafe Latte Vanilla,beverages,2024,10,116,1071.84,502.28,9.24,9.24,9.24,0.0,49.57,0.5,0,2,7,113.0,111.0,110.5,0.01,0.03,0.0,9.24,0
27260,Cafe Latte Vanilla,beverages,2024,11,113,1044.12,489.29,9.24,9.24,9.24,0.0,48.57,0.49,0,2,7,116.0,113.0,113.25,0.0,-0.03,,9.24,0
27260,Cafe Latte Vanilla,beverages,2024,12,91,833.02,386.21,9.17,8.78,9.24,0.71,35.57,0.36,0,2,7,113.0,116.0,108.25,-0.01,-0.19,0.0,9.15,0
27260,Cafe Latte Vanilla,beverages,2024,13,109,1001.64,466.45,9.17,8.78,9.24,0.71,51.86,0.52,0,2,7,91.0,113.0,107.25,0.0,0.2,,9.19,0
27260,Cafe Latte Vanilla,beverages,2024,14,105,970.2,454.65,9.24,9.24,9.24,0.0,57.86,0.58,0,2,7,109.0,91.0,104.5,0.01,-0.04,-5.0,9.24,0
27260,Cafe Latte Vanilla,beverages,2024,15,115,1062.6,497.95,9.24,9.24,9.24,0.0,63.14,0.63,0,2,7,105.0,109.0,105.0,0.0,0.1,,9.24,0
27260,Cafe Latte Vanilla,beverages,2024,16,112,1016.48,466.56,9.11,8.32,9.24,1.43,51.86,0.52,0,2,7,115.0,105.0,110.25,-0.01,-0.03,0.0,9.08,0
27260,Cafe Latte Vanilla,beverages,2024,17,112,1034.88,484.96,9.24,9.24,9.24,0.0,65.57,0.66,0,2,7,112.0,115.0,111.0,0.01,0.0,0.0,9.24,0
27260,Cafe Latte Vanilla,beverages,2024,18,126,1121.69,503.03,8.98,7.39,9.24,2.86,50.71,0.51,0,2,7,112.0,112.0,116.25,-0.03,0.12,-4.37,8.9,0
27260,Cafe Latte Vanilla,beverages,2024,19,118,1083.42,504.04,9.17,8.78,9.24,0.71,43.57,0.44,0,2,7,126.0,112.0,117.0,0.02,-0.06,-2.87,9.18,0
27260,Cafe Latte Vanilla,beverages,2024,20,109,1007.16,471.97,9.24,9.24,9.24,0.0,48.86,0.49,0,2,7,118.0,126.0,116.25,0.01,-0.08,-5.0,9.24,0
27260,Cafe Latte Vanilla,beverages,2024,21,125,1155.0,541.25,9.24,9.24,9.24,0.0,64.29,0.64,0,2,7,109.0,118.0,119.5,0.0,0.15,,9.24,0
27260,Cafe Latte Vanilla,beverages,2024,22,117,1072.8,498.33,9.17,8.78,9.24,0.71,46.29,0.46,0,2,7,125.0,109.0,117.25,-0.01,-0.06,0.0,9.17,0
27260,Cafe Latte Vanilla,beverages,2024,23,125,1155.0,541.25,9.24,9.24,9.24,0.0,62.86,0.63,0,2,7,117.0,125.0,119.0,0.01,0.07,0.0,9.24,0
27260,Cafe Latte Vanilla,beverages,2024,24,133,1219.72,566.69,9.17,8.78,9.24,0.71,48.0,0.48,0,2,7,125.0,117.0,125.0,-0.01,0.06,-5.0,9.17,0
27260,Cafe Latte Vanilla,beverages,2024,25,123,1129.62,525.69,9.17,8.78,9.24,0.71,54.71,0.55,0,2,7,133.0,125.0,124.5,0.0,-0.08,,9.18,0
27260,Cafe Latte Vanilla,beverages,2024,26,85,778.04,360.69,9.15,8.78,9.24,1.0,49.2,0.49,0,0,5,123.0,133.0,116.5,-0.0,-0.31,0.0,9.15,0
27457,100 Grand Fun Size Bars,snacks,2024,1,321,2035.14,1088.19,6.34,6.34,6.34,0.0,56.86,0.57,0,2,7,,,321.0,,,,6.34,0
27457,100 Grand Fun Size Bars,snacks,2024,2,264,1673.76,894.96,6.34,6.34,6.34,0.0,45.57,0.46,0,2,7,321.0,,292.5,0.0,-0.18,,6.34,0
27457,100 Grand Fun Size Bars,snacks,2024,3,290,1838.6,983.1,6.34,6.34,6.34,0.0,59.14,0.59,0,2,7,264.0,321.0,291.67,0.0,0.1,,6.34,0
27457,100 Grand Fun Size Bars,snacks,2024,4,326,2066.84,1105.14,6.34,6.34,6.34,0.0,48.0,0.48,0,2,7,290.0,264.0,300.25,0.0,0.12,,6.34,0
27457,100 Grand Fun Size Bars,snacks,2024,5,323,2018.21,1065.36,6.25,5.71,6.34,1.43,54.86,0.55,0,2,7,326.0,290.0,300.75,-0.01,-0.01,0.0,6.25,0
27457,100 Grand Fun Size Bars,snacks,2024,6,304,1913.92,1017.12,6.29,6.02,6.34,0.71,46.43,0.46,0,2,7,323.0,326.0,310.75,0.01,-0.06,-5.0,6.3,0
27457,100 Grand Fun Size Bars,snacks,2024,7,300,1902.0,1017.0,6.34,6.34,6.34,0.0,50.86,0.51,0,2,7,304.0,323.0,313.25,0.01,-0.01,-1.81,6.34,0
27457,100 Grand Fun Size Bars,snacks,2024,8,334,2101.56,1116.26,6.29,6.02,6.34,0.71,50.86,0.51,0,2,7,300.0,304.0,315.25,-0.01,0.11,-5.0,6.29,0
27457,100 Grand Fun Size Bars,snacks,2024,9,334,2117.56,1132.26,6.34,6.34,6.34,0.0,58.71,0.59,0,2,7,334.0,300.0,318.0,0.01,0.0,0.0,6.34,0
27457,100 Grand Fun Size Bars,snacks,2024,10,283,1784.94,950.09,6.29,6.02,6.34,0.71,44.57,0.45,0,2,7,334.0,334.0,312.75,-0.01,-0.15,0.0,6.31,0
27457,100 Grand Fun Size Bars,snacks,2024,11,298,1850.37,971.27,6.2,5.39,6.34,2.14,45.0,0.45,0,2,7,283.0,334.0,312.25,-0.01,0.05,-3.71,6.21,0
27457,100 Grand Fun Size Bars,snacks,2024,12,323,2047.82,1094.97,6.34,6.34,6.34,0.0,53.0,0.53,0,2,7,298.0,283.0,309.5,0.02,0.08,0.0,6.34,0
27457,100 Grand Fun Size Bars,snacks,2024,13,306,1940.04,1037.34,6.34,6.34,6.34,0.0,48.57,0.49,0,2,7,323.0,298.0,302.5,0.0,-0.05,,6.34,0
27457,100 Grand Fun Size Bars,snacks,2024,14,312,1978.08,1057.68,6.34,6.34,6.34,0.0,49.43,0.49,0,2,7,306.0,323.0,309.75,0.0,0.02,,6.34,0
